,student_id,age,gender,country,major,university_year,GPA,study_hours_per_day,class_attendance_percent,sleep_hours,screen_time_hours,social_media_hours,gaming_hours,exercise_hours_per_week,part_time_job,relationship_status,family_income_level,internet_quality,mental_stress_level,AI_tool_usage_hours,favorite_AI_tool,note_taking_method,exam_preparation_days,coffee_consumption_per_day,extracurricular_hours_per_week,final_exam_score,assignment_score
3817,S03818,24,Female,Brazil,Engineering,1,3.06,3.3,85,6.1,9.4,5.3,2.2,4.8,No,Single,Middle,Average,3.5,1.6,ChatGPT,Digital,13,0,0.0,93,82
3818,S03819,24,Female,Canada,Computer Science,3,3.58,2.9,100,7.5,3.6,2.5,1.7,0.6,No,Single,Middle,Good,2.8,0.2,None,Handwritten,14,1,4.2,93,100
3819,S03820,26,Male,Canada,Business,3,3.52,1.7,95,7.2,4.4,2.0,1.6,4.1,No,Single,Middle,Good,2.6,2.9,Gemini,Mixed,18,1,4.3,87,91
3820,S03821,22,Male,France,Economics,3,3.62,2.9,89,7.3,7.1,3.7,0.0,4.5,No,In a Relationship,Middle,Average,5.0,2.8,Gemini,Digital,8,0,4.6,94,91
3821,S03822,25,Male,Japan,Biology,3,4.0,3.9,100,9.0,8.8,4.8,0.3,4.4,No,In a Relationship,Middle,Average,5.2,0.1,None,Handwritten,17,3,0.0,100,100
3822,S03823,28,Male,Bangladesh,Business,4,3.45,3.4,100,7.0,6.7,1.1,3.9,0.0,No,Single,High,Poor,4.1,1.5,Gemini,Handwritten,10,2,1.9,88,91
3823,S03824,19,Male,USA,Law,4,4.0,3.8,100,7.9,3.5,2.0,2.3,5.2,No,Single,Middle,Average,3.9,0.0,None,Handwritten,1,0,5.8,100,100
3824,S03825,25,Male,Bangladesh,Medicine,2,3.59,2.5,98,9.5,6.3,4.1,0.0,3.8,No,In a Relationship,Middle,Poor,3.0,0.8,Gemini,Digital,6,1,4.5,95,96
3825,S03826,27,Female,USA,Psychology,1,4.0,5.3,99,8.6,3.5,3.2,0.0,4.6,No,In a Relationship,Middle,Good,2.7,0.8,Claude,Digital,7,4,4.6,100,100
3826,S03827,26,Male,Bangladesh,Psychology,2,3.67,1.7,82,8.4,6.2,4.5,0.0,6.7,No,In a Relationship,Low,Average,4.3,0.8,Claude,Mixed,19,0,1.6,94,93
3827,S03828,21,Male,Italy,Physics,1,3.38,4.2,84,6.6,4.5,3.6,0.3,4.6,No,In a Relationship,Low,Poor,4.4,2.8,Gemini,Digital,11,3,3.0,100,85
3828,S03829,24,Male,Canada,Medicine,1,3.56,5.3,97,7.3,7.9,5.5,2.4,0.6,No,Single,Middle,Good,6.3,0.0,None,Mixed,10,4,3.3,100,86
3829,S03830,24,Male,Netherlands,Engineering,3,3.46,4.2,90,5.4,5.8,3.1,0.0,4.3,No,Single,Low,Poor,4.5,1.0,ChatGPT,Digital,19,1,3.3,100,93
3830,S03831,19,Female,Brazil,Law,4,3.68,3.2,96,7.6,6.7,3.1,3.6,0.0,Yes,Single,Low,Average,4.2,2.0,Claude,Handwritten,8,1,2.4,94,97
3831,S03832,25,Female,Japan,Business,4,3.76,2.7,85,7.3,5.9,3.3,2.1,2.9,No,Single,Low,Average,4.0,0.0,None,Mixed,10,1,0.2,100,100
3832,S03833,25,Female,South Korea,Biology,1,4.0,5.1,100,7.0,6.2,2.6,3.1,2.0,No,In a Relationship,Low,Good,4.5,0.3,ChatGPT,Mixed,12,3,3.2,100,100
3833,S03834,19,Female,Bangladesh,Physics,1,3.54,1.4,86,8.2,7.2,4.1,1.6,3.0,Yes,In a Relationship,Middle,Good,4.4,2.3,Copilot,Digital,12,0,3.7,99,93
3834,S03835,19,Female,Germany,Medicine,1,3.2,2.0,86,5.6,5.0,3.2,1.3,0.0,No,Single,Low,Good,4.4,2.5,Gemini,Mixed,14,2,6.0,89,86
3835,S03836,22,Male,Netherlands,Computer Science,4,3.63,2.9,93,9.0,5.0,4.0,0.8,0.2,Yes,Single,High,Good,4.3,0.8,Claude,Handwritten,15,1,3.7,92,88
3836,S03837,21,Female,Brazil,Physics,2,4.0,5.4,100,8.1,7.9,4.2,0.9,2.1,No,Single,High,Good,2.9,2.1,Gemini,Mixed,8,2,3.3,100,97
3837,S03838,21,Female,Japan,Computer Science,2,4.0,4.1,100,6.9,8.4,3.4,1.9,2.6,No,In a Relationship,Middle,Poor,4.1,2.8,Gemini,Mixed,3,1,4.3,100,100
3838,S03839,20,Male,Germany,Biology,2,3.41,2.0,96,6.8,9.6,3.6,1.9,2.1,Yes,In a Relationship,High,Average,3.7,0.8,Copilot,Handwritten,14,3,3.3,89,100
3839,S03840,20,Male,Netherlands,Mathematics,3,4.0,3.0,92,7.6,5.4,1.3,0.0,5.9,No,Single,Low,Good,1.0,2.0,ChatGPT,Digital,3,0,3.5,100,84
3840,S03841,19,Female,Bangladesh,Business,4,3.7,2.6,86,8.8,6.7,2.0,0.0,3.8,No,In a Relationship,Middle,Average,5.2,0.8,Copilot,Digital,14,1,4.2,100,90
3841,S03842,19,Male,Bangladesh,Medicine,1,3.36,2.4,84,7.1,7.7,4.1,1.1,3.8,No,In a Relationship,Middle,Good,3.6,0.0,None,Mixed,16,0,6.3,84,82
3842,S03843,21,Male,UK,Economics,3,3.79,5.0,92,7.2,8.3,4.9,3.4,2.2,No,In a Relationship,Middle,Average,4.1,1.2,ChatGPT,Mixed,18,0,1.9,100,100
3843,S03844,19,Female,Japan,Engineering,2,3.49,1.4,81,7.0,3.1,0.0,1.0,0.2,No,In a Relationship,High,Average,5.1,1.0,Copilot,Mixed,11,8,6.4,100,92
3844,S03845,28,Male,France,Biology,1,4.0,5.9,100,9.1,4.8,1.9,0.0,3.0,No,Single,High,Good,1.8,0.3,Copilot,Mixed,22,0,3.9,99,98
3845,S03846,26,Male,UK,Engineering,2,4.0,4.7,96,6.6,6.5,2.8,2.1,6.6,No,In a Relationship,Low,Poor,2.0,0.9,ChatGPT,Digital,5,0,4.5,100,87
3846,S03847,18,Female,Brazil,Economics,4,4.0,5.1,100,7.0,3.9,1.5,1.2,3.4,No,In a Relationship,Middle,Good,3.3,1.0,Gemini,Handwritten,19,1,4.1,100,100
3847,S03848,19,Female,France,Economics,2,3.69,2.8,92,8.8,4.4,1.6,0.3,5.2,No,In a Relationship,Low,Good,2.0,1.5,Copilot,Handwritten,8,2,6.8,100,85
3848,S03849,20,Male,Australia,Engineering,4,3.26,3.3,87,7.2,5.1,3.5,0.0,5.5,Yes,In a Relationship,High,Good,3.1,2.2,Copilot,Handwritten,12,2,4.3,92,94
3849,S03850,21,Male,UK,Medicine,1,2.85,1.4,67,8.4,8.8,5.2,2.0,4.1,No,Single,Low,Poor,3.4,2.2,ChatGPT,Mixed,13,1,3.1,90,81
3850,S03851,28,Female,India,Mathematics,1,3.69,2.7,99,5.9,1.8,0.0,2.5,3.4,No,Single,Middle,Good,3.1,1.1,Gemini,Handwritten,19,3,6.9,100,100
3851,S03852,23,Male,Canada,Engineering,3,3.74,4.2,100,6.8,5.5,2.5,1.2,1.0,Yes,Single,High,Average,6.1,0.7,Copilot,Mixed,7,2,5.6,100,100
3852,S03853,22,Female,Italy,Economics,2,4.0,5.4,100,8.8,7.1,3.5,0.1,2.6,No,In a Relationship,High,Good,2.2,2.5,Claude,Handwritten,23,2,4.4,100,94
3853,S03854,25,Male,Netherlands,Economics,1,2.92,1.8,85,6.2,7.7,4.0,0.0,2.3,No,In a Relationship,Low,Poor,5.8,1.1,Copilot,Handwritten,1,1,6.6,98,85
3854,S03855,24,Female,UK,Law,3,3.46,3.0,85,6.8,7.2,3.3,4.8,3.7,No,Single,High,Average,5.7,0.6,Claude,Mixed,12,2,3.8,78,82
3855,S03856,23,Female,UK,Computer Science,4,3.52,3.3,88,7.3,8.1,5.4,1.4,0.2,No,Single,Middle,Good,4.9,1.4,Gemini,Digital,15,2,3.4,100,93
3856,S03857,22,Male,Japan,Economics,2,2.8,1.4,70,5.8,6.4,2.8,2.3,1.9,No,Single,Middle,Good,5.1,0.0,None,Digital,17,3,4.1,79,74
3857,S03858,24,Male,Netherlands,Biology,3,3.65,4.4,93,6.5,7.2,4.8,1.3,3.8,No,In a Relationship,Middle,Average,4.8,0.7,Gemini,Digital,5,1,3.2,96,87
3858,S03859,27,Male,South Korea,Economics,4,3.66,2.4,87,7.1,2.4,1.8,1.3,1.6,Yes,Single,Middle,Average,2.2,0.7,Copilot,Digital,2,1,4.5,94,94
3859,S03860,22,Female,Australia,Engineering,3,3.15,3.2,80,7.1,6.5,2.9,1.2,1.2,No,In a Relationship,High,Average,5.7,0.4,Gemini,Digital,19,3,1.7,100,89
3860,S03861,18,Male,France,Mathematics,3,4.0,2.8,96,8.5,4.4,1.0,2.1,1.4,Yes,In a Relationship,Low,Good,3.2,1.6,Claude,Digital,13,2,2.0,100,85
3861,S03862,22,Male,France,Physics,2,3.3,2.3,81,8.8,8.4,4.2,2.5,2.5,No,Single,Middle,Average,3.6,2.3,Copilot,Mixed,2,2,2.5,95,81
3862,S03863,19,Female,Australia,Law,1,3.85,3.5,93,6.0,5.6,2.6,2.2,0.0,No,In a Relationship,Middle,Poor,3.4,2.9,Gemini,Handwritten,9,2,4.2,100,86
3863,S03864,19,Female,South Korea,Physics,3,3.51,3.2,88,7.1,4.4,3.3,2.8,1.5,No,Single,Middle,Good,5.1,0.7,Gemini,Mixed,8,6,4.6,99,93
3864,S03865,19,Female,UK,Economics,1,4.0,2.9,94,7.8,5.2,2.3,1.9,4.9,No,Single,Middle,Average,3.4,0.9,Claude,Handwritten,18,2,1.9,100,93
3865,S03866,18,Female,Japan,Psychology,3,3.61,2.4,93,8.8,7.8,3.7,1.4,3.6,No,Single,Middle,Average,4.3,0.5,ChatGPT,Handwritten,10,5,2.8,85,100
3866,S03867,26,Male,Brazil,Economics,4,4.0,4.0,87,7.9,7.0,3.4,1.5,3.8,No,Single,Low,Good,4.4,1.7,ChatGPT,Digital,11,3,3.9,100,99
3867,S03868,20,Male,Italy,Physics,3,4.0,6.0,100,7.3,4.1,1.3,1.2,0.0,No,Single,Low,Good,3.2,0.0,None,Digital,11,1,4.5,100,100
3868,S03869,20,Male,UK,Biology,1,4.0,3.7,94,7.8,2.4,1.4,2.6,2.2,No,In a Relationship,Low,Good,1.0,0.8,Claude,Digital,20,1,3.3,100,100
3869,S03870,18,Male,Netherlands,Law,1,3.98,5.0,100,7.8,4.6,2.8,0.0,2.8,Yes,In a Relationship,Low,Average,3.7,1.5,Claude,Digital,17,2,2.0,100,100
3870,S03871,24,Male,Germany,Engineering,3,3.18,1.4,88,5.9,7.4,3.8,2.0,3.9,No,In a Relationship,High,Average,4.5,0.6,ChatGPT,Digital,15,4,0.5,87,87
3871,S03872,21,Female,South Korea,Biology,4,3.73,3.7,89,7.2,6.6,5.6,1.3,5.2,No,In a Relationship,Middle,Good,4.8,0.8,Gemini,Mixed,13,0,0.0,100,85
3872,S03873,22,Male,USA,Medicine,2,3.16,1.9,88,8.8,5.9,3.3,1.5,4.9,Yes,Single,High,Average,4.8,2.2,Claude,Digital,13,0,3.3,95,80
3873,S03874,25,Male,Germany,Business,1,2.47,1.3,62,6.8,7.3,4.3,1.9,1.8,No,In a Relationship,Middle,Poor,4.9,1.1,Copilot,Mixed,7,1,5.6,80,83
3874,S03875,28,Male,Brazil,Law,3,4.0,2.4,93,7.2,4.8,0.4,1.9,1.9,Yes,In a Relationship,Middle,Poor,4.0,2.4,Gemini,Mixed,16,2,1.8,100,98
3875,S03876,25,Male,Bangladesh,Economics,4,3.99,5.3,97,6.7,9.5,5.8,2.5,5.8,Yes,In a Relationship,Low,Good,5.2,2.8,ChatGPT,Digital,10,1,1.8,100,100
3876,S03877,18,Male,UK,Biology,2,3.92,4.9,100,4.2,7.9,3.7,1.4,2.3,Yes,Single,Middle,Poor,4.2,1.7,Gemini,Handwritten,6,0,4.1,100,100
3877,S03878,18,Male,Canada,Law,4,4.0,3.9,94,7.0,6.1,2.7,1.2,0.8,No,Single,Middle,Good,3.2,0.9,ChatGPT,Mixed,11,3,3.1,100,100
3878,S03879,23,Male,Australia,Economics,3,3.03,1.2,71,7.4,4.6,2.6,1.0,2.6,Yes,Single,High,Average,5.1,2.8,Gemini,Digital,12,1,2.5,79,74
3879,S03880,24,Female,Netherlands,Medicine,3,3.46,3.2,82,6.4,3.4,1.1,1.0,5.7,No,Single,Middle,Good,2.2,0.0,None,Digital,19,1,4.3,91,81
3880,S03881,25,Male,South Korea,Biology,4,3.65,4.0,97,5.6,3.5,1.6,0.3,1.2,Yes,In a Relationship,High,Average,4.8,0.0,None,Handwritten,16,1,3.3,100,94
3881,S03882,21,Male,Australia,Biology,1,3.64,3.8,83,5.9,9.4,5.7,3.6,2.1,No,In a Relationship,Middle,Average,4.8,2.0,Gemini,Handwritten,7,1,1.0,100,90
3882,S03883,25,Male,Australia,Physics,4,2.93,0.7,88,7.9,3.5,1.3,0.9,1.3,No,Single,Middle,Average,4.2,3.7,Copilot,Mixed,17,2,1.7,89,84
3883,S03884,28,Male,Bangladesh,Engineering,1,3.86,2.2,97,9.4,3.8,1.3,0.0,4.9,No,Single,Middle,Good,2.5,1.9,Claude,Mixed,1,2,4.4,91,100
3884,S03885,18,Female,Canada,Computer Science,2,3.9,3.4,97,8.7,4.7,1.7,1.2,3.6,No,Single,Middle,Average,2.6,1.4,Copilot,Digital,14,3,6.1,100,91
3885,S03886,25,Male,Netherlands,Law,3,4.0,4.3,100,5.4,6.0,1.0,0.0,4.9,Yes,Single,Low,Good,4.2,0.7,Claude,Mixed,9,2,4.3,100,100
3886,S03887,23,Male,South Korea,Psychology,3,3.34,0.5,88,8.0,6.6,2.8,1.4,6.1,No,In a Relationship,Middle,Good,3.4,1.8,Claude,Mixed,5,2,3.3,99,93
3887,S03888,18,Female,South Korea,Mathematics,4,3.69,3.3,77,6.2,6.5,4.4,0.8,0.0,Yes,Single,Middle,Poor,4.9,2.4,Copilot,Mixed,6,0,2.5,91,78
3888,S03889,28,Female,Netherlands,Economics,3,3.78,3.7,90,6.3,5.1,1.9,1.0,1.5,No,Single,High,Good,4.3,1.9,Claude,Mixed,19,3,5.6,100,90
3889,S03890,25,Female,France,Law,1,4.0,4.8,100,6.4,5.7,0.7,2.3,2.1,No,In a Relationship,Middle,Good,4.3,1.3,ChatGPT,Digital,14,2,7.6,100,88
3890,S03891,24,Female,UK,Psychology,3,3.7,4.5,95,7.8,6.9,3.2,1.9,3.1,No,Single,Middle,Good,5.0,2.2,Gemini,Digital,14,0,5.9,99,90
3891,S03892,20,Male,Germany,Psychology,2,3.95,4.4,100,8.2,3.8,2.7,3.0,4.0,No,Single,Low,Average,3.3,1.5,ChatGPT,Digital,17,2,2.1,100,100
3892,S03893,19,Female,USA,Medicine,4,3.55,2.3,91,6.9,6.2,4.3,3.8,2.0,Yes,Single,Low,Good,6.7,1.7,Gemini,Digital,11,3,4.1,97,87
3893,S03894,24,Female,Netherlands,Economics,3,2.73,0.6,74,6.9,3.9,2.1,1.8,1.6,Yes,In a Relationship,Middle,Poor,3.4,2.2,Gemini,Handwritten,19,1,3.3,89,83
3894,S03895,24,Female,USA,Psychology,2,4.0,2.9,96,7.6,7.1,2.4,1.3,4.9,No,In a Relationship,Middle,Average,1.8,0.3,Gemini,Digital,11,2,4.2,100,97
3895,S03896,26,Male,India,Physics,3,4.0,5.0,100,7.7,7.1,2.6,2.0,4.1,No,In a Relationship,Middle,Poor,2.1,1.2,Copilot,Digital,1,5,2.7,100,92
3896,S03897,28,Female,Japan,Computer Science,3,4.0,5.6,100,8.4,5.1,2.9,0.4,3.6,No,Single,Middle,Good,3.5,1.3,Claude,Handwritten,20,2,6.1,100,99
3897,S03898,27,Female,Italy,Economics,2,3.94,4.6,95,5.5,4.4,2.2,0.4,0.0,Yes,Single,Low,Good,5.0,0.0,None,Handwritten,1,2,4.9,100,95
3898,S03899,18,Male,South Korea,Psychology,2,3.65,4.1,91,7.0,5.1,2.0,0.7,5.4,No,In a Relationship,Low,Average,3.4,0.1,None,Digital,11,2,1.2,100,96
3899,S03900,27,Male,UK,Business,2,4.0,4.1,100,5.7,3.1,0.0,1.2,3.4,No,Single,Middle,Poor,2.7,0.6,Gemini,Handwritten,16,1,4.0,100,91
3900,S03901,22,Male,Bangladesh,Engineering,2,3.78,2.7,94,6.9,3.8,2.0,0.7,2.7,No,In a Relationship,Middle,Poor,6.1,2.2,Copilot,Mixed,1,0,5.0,99,96
3901,S03902,22,Female,Netherlands,Mathematics,2,3.3,3.3,90,6.7,6.6,3.9,2.9,1.4,Yes,Single,Middle,Good,6.4,1.0,Gemini,Mixed,11,3,2.4,100,93
3902,S03903,22,Female,Australia,Law,3,4.0,6.0,100,6.9,5.4,4.1,2.3,1.7,Yes,In a Relationship,Middle,Average,3.7,1.3,Gemini,Handwritten,11,2,4.1,100,100
3903,S03904,19,Male,Japan,Engineering,3,3.52,2.1,79,6.0,6.6,2.1,0.8,1.2,Yes,In a Relationship,High,Good,4.4,1.5,ChatGPT,Mixed,17,1,4.4,99,84
3904,S03905,27,Male,Bangladesh,Economics,2,3.7,5.9,96,5.2,5.6,4.7,0.0,0.0,No,In a Relationship,Middle,Average,6.1,1.8,Gemini,Digital,14,0,4.2,100,94
3905,S03906,27,Male,Germany,Computer Science,3,3.03,3.0,80,4.5,3.7,2.8,1.3,1.4,No,In a Relationship,Middle,Average,6.0,1.7,ChatGPT,Handwritten,5,0,5.1,98,100
3906,S03907,19,Female,South Korea,Business,1,4.0,5.5,100,6.8,4.3,0.8,2.6,0.0,No,In a Relationship,Middle,Good,2.4,1.3,ChatGPT,Handwritten,9,0,6.1,100,100
3907,S03908,21,Female,Netherlands,Business,1,3.56,1.4,81,6.5,1.8,0.3,2.0,2.9,Yes,In a Relationship,Low,Average,1.6,1.1,Copilot,Mixed,7,1,4.3,100,82
3908,S03909,22,Male,Bangladesh,Law,4,3.95,4.4,82,6.2,7.0,4.6,1.3,0.7,Yes,Single,Low,Average,4.3,2.3,Copilot,Handwritten,3,1,0.2,100,80
3909,S03910,21,Female,France,Mathematics,2,3.28,2.4,86,8.6,5.3,2.2,1.0,4.5,No,In a Relationship,Middle,Average,4.5,0.7,Claude,Mixed,9,0,4.3,100,92
3910,S03911,18,Female,France,Computer Science,2,2.96,1.4,78,6.0,4.8,1.0,1.2,0.0,No,In a Relationship,High,Average,3.6,2.6,Copilot,Digital,19,1,4.2,85,81
3911,S03912,22,Female,USA,Engineering,1,4.0,3.8,100,8.7,2.7,0.0,0.0,5.4,No,In a Relationship,High,Average,2.7,0.6,Claude,Handwritten,14,0,4.7,95,95
3912,S03913,20,Female,Australia,Law,3,4.0,5.0,100,8.9,7.3,2.2,1.2,4.7,No,In a Relationship,Middle,Poor,3.4,0.9,Claude,Digital,14,2,5.3,100,100
3913,S03914,18,Female,France,Economics,4,3.21,2.2,92,4.7,6.4,3.4,0.0,0.9,Yes,In a Relationship,High,Good,5.4,1.9,ChatGPT,Handwritten,6,3,2.6,92,85
3914,S03915,21,Female,Germany,Engineering,2,3.42,1.3,72,7.1,6.2,1.8,0.0,2.8,No,Single,Middle,Good,4.5,3.6,Copilot,Digital,2,1,3.0,93,89
3915,S03916,22,Male,Bangladesh,Physics,2,3.85,3.4,99,6.5,4.5,1.2,1.9,1.3,No,Single,Middle,Average,2.7,0.0,None,Handwritten,15,2,6.5,100,100
3916,S03917,24,Female,Japan,Law,1,3.51,3.4,92,3.5,7.6,2.0,1.4,4.2,Yes,In a Relationship,Low,Good,4.3,2.1,Copilot,Mixed,17,1,2.0,100,95
3917,S03918,28,Male,Japan,Biology,3,4.0,4.3,94,5.3,9.0,4.7,0.0,6.6,No,In a Relationship,Low,Average,2.5,1.7,Claude,Mixed,13,3,3.3,100,100
3918,S03919,20,Male,Japan,Psychology,4,4.0,4.9,100,7.9,3.8,0.7,2.6,5.4,Yes,Single,Middle,Poor,2.5,0.7,Claude,Mixed,16,2,3.6,100,93
3919,S03920,18,Male,India,Medicine,2,4.0,3.4,94,9.4,5.6,1.8,1.2,1.6,No,In a Relationship,Middle,Average,2.3,1.6,Copilot,Mixed,10,1,1.9,100,96
3920,S03921,21,Female,Netherlands,Medicine,2,4.0,6.3,100,8.1,7.3,4.6,2.1,3.2,Yes,Single,Middle,Average,6.6,0.0,None,Digital,12,1,3.8,100,100
3921,S03922,27,Female,Italy,Economics,4,3.49,3.8,80,7.4,6.2,3.5,2.7,6.0,No,In a Relationship,Middle,Good,3.7,0.4,Claude,Digital,8,2,5.4,90,86
3922,S03923,23,Male,South Korea,Medicine,4,3.46,3.0,81,7.0,4.5,3.1,0.4,4.0,No,In a Relationship,High,Good,4.8,1.6,Copilot,Mixed,14,0,2.5,96,94
3923,S03924,19,Female,Germany,Law,1,3.23,1.1,74,9.0,3.8,1.8,0.0,5.0,Yes,Single,Low,Average,3.2,0.2,None,Digital,11,0,4.9,86,90
3924,S03925,18,Male,Germany,Mathematics,3,3.82,3.1,99,9.6,8.3,2.8,0.8,4.3,Yes,In a Relationship,Low,Good,2.8,1.4,ChatGPT,Mixed,15,2,0.8,100,100
3925,S03926,18,Female,Germany,Computer Science,2,3.24,3.0,95,6.3,3.6,2.0,0.5,3.2,No,Single,Middle,Average,4.9,0.5,Gemini,Mixed,16,2,3.7,96,100
3926,S03927,22,Female,Netherlands,Law,1,3.67,4.9,92,4.6,3.7,1.5,1.5,2.9,No,Single,Middle,Good,4.4,0.7,Claude,Mixed,10,0,5.3,100,100
3927,S03928,24,Male,USA,Mathematics,1,3.68,4.2,86,4.5,4.1,1.2,1.9,0.6,No,In a Relationship,Low,Good,5.3,2.3,Copilot,Mixed,15,0,2.2,100,88
3928,S03929,25,Female,UK,Law,4,2.87,1.7,69,8.6,6.9,4.0,0.7,1.5,Yes,Single,Low,Average,6.6,0.0,None,Mixed,9,1,3.2,86,92
3929,S03930,23,Male,France,Biology,2,3.49,3.8,100,6.9,6.2,2.7,2.6,1.2,No,Single,Middle,Average,4.6,1.2,Claude,Digital,21,3,3.7,95,91
3930,S03931,23,Female,Australia,Law,1,4.0,4.5,100,7.2,5.7,3.3,3.7,2.3,Yes,Single,Low,Average,3.8,1.7,ChatGPT,Handwritten,19,3,7.8,100,100
3931,S03932,20,Female,Italy,Physics,4,4.0,5.8,100,4.9,6.5,3.0,0.0,3.2,No,In a Relationship,Middle,Average,4.1,1.5,Copilot,Handwritten,13,1,5.9,97,100
3932,S03933,22,Female,Canada,Engineering,1,3.91,4.8,100,6.1,7.9,3.5,0.3,2.8,No,Single,Low,Good,4.6,0.6,Gemini,Mixed,8,1,3.3,100,100
3933,S03934,20,Male,Brazil,Law,1,3.67,4.6,100,6.6,6.9,2.4,1.1,3.4,Yes,Single,Low,Average,4.1,1.6,Copilot,Mixed,13,5,0.0,100,98
3934,S03935,24,Female,Australia,Psychology,1,3.99,3.6,87,7.2,4.8,2.1,0.5,4.3,Yes,Single,Middle,Average,3.5,0.2,None,Mixed,6,2,5.4,100,81
3935,S03936,19,Female,Canada,Physics,1,4.0,4.1,95,6.5,5.3,1.6,2.0,2.2,No,In a Relationship,Low,Average,2.3,0.7,Copilot,Handwritten,14,2,6.6,100,100
3936,S03937,23,Male,Brazil,Business,3,4.0,5.4,100,5.8,2.3,0.7,0.2,4.5,No,Single,Middle,Average,1.1,2.8,Gemini,Mixed,1,6,2.7,100,100
3937,S03938,26,Male,Italy,Computer Science,4,2.99,1.5,58,6.1,3.2,1.1,0.6,5.3,No,Single,Middle,Good,2.3,1.8,Claude,Mixed,7,3,2.5,79,78
3938,S03939,19,Female,Japan,Biology,4,3.76,3.0,91,8.4,3.9,2.3,3.3,3.8,No,In a Relationship,Middle,Average,3.3,1.2,ChatGPT,Mixed,14,1,0.0,99,97
3939,S03940,18,Male,Netherlands,Engineering,4,3.64,2.3,98,7.3,3.3,0.4,3.2,1.9,No,In a Relationship,Middle,Average,3.3,1.6,ChatGPT,Handwritten,19,0,5.2,100,92
3940,S03941,25,Female,India,Medicine,2,3.99,4.1,100,7.7,2.7,0.7,3.0,4.9,Yes,In a Relationship,High,Good,3.1,0.4,ChatGPT,Handwritten,14,6,1.9,100,100
3941,S03942,24,Male,Japan,Business,3,3.88,5.3,100,5.9,5.6,4.4,0.4,4.0,No,In a Relationship,Middle,Good,5.3,1.5,ChatGPT,Handwritten,10,1,5.5,100,100
3942,S03943,24,Female,UK,Biology,4,3.01,2.6,63,3.5,5.6,3.1,2.4,4.2,Yes,In a Relationship,Low,Average,4.7,0.7,Copilot,Handwritten,7,3,6.2,100,90
3943,S03944,23,Male,Bangladesh,Economics,1,3.03,0.5,74,6.4,3.0,2.1,2.9,6.1,Yes,Single,High,Average,2.4,0.6,Claude,Digital,9,1,1.7,83,83
3944,S03945,24,Male,France,Biology,2,3.65,2.9,76,6.0,10.8,6.2,0.1,4.4,No,Single,Middle,Good,6.0,1.1,ChatGPT,Digital,3,1,2.2,99,100
3945,S03946,23,Female,South Korea,Biology,2,4.0,4.9,100,7.4,2.6,0.3,0.0,6.1,Yes,Single,Low,Poor,2.5,0.6,Claude,Digital,10,4,1.1,91,91
3946,S03947,21,Male,India,Economics,1,3.64,4.3,94,10.0,8.5,4.3,2.3,2.7,Yes,Single,Low,Average,2.6,1.3,Gemini,Digital,23,2,6.5,100,94
3947,S03948,21,Female,India,Mathematics,2,4.0,4.1,100,7.8,5.0,2.6,0.0,2.1,Yes,Single,Low,Average,4.5,1.6,Claude,Handwritten,13,0,2.3,100,97
3948,S03949,26,Female,Canada,Engineering,1,4.0,3.1,94,10.0,5.6,4.0,0.6,5.3,No,In a Relationship,Middle,Good,4.0,0.9,ChatGPT,Digital,14,5,1.0,96,91
3949,S03950,21,Male,Canada,Physics,1,3.42,1.6,82,7.7,7.4,3.0,0.0,1.0,No,Single,Low,Good,5.1,0.0,None,Mixed,3,2,0.0,100,94
3950,S03951,24,Female,Canada,Psychology,2,3.9,4.3,100,6.2,3.1,0.0,1.5,6.8,No,Single,Middle,Good,3.4,0.3,Copilot,Handwritten,19,2,6.3,96,94
3951,S03952,20,Male,Canada,Computer Science,2,3.56,2.2,77,7.4,8.2,2.9,4.0,5.6,Yes,Single,Middle,Average,2.7,0.1,None,Mixed,20,1,6.7,100,89
3952,S03953,20,Female,Japan,Engineering,1,4.0,6.8,100,9.1,5.7,3.3,2.5,3.2,Yes,Single,Middle,Average,4.3,1.6,Gemini,Mixed,13,2,2.1,100,96
3953,S03954,19,Male,UK,Medicine,2,4.0,4.4,100,9.2,2.5,0.0,3.5,5.4,Yes,In a Relationship,Low,Average,1.5,0.5,Copilot,Digital,15,0,3.8,100,99
3954,S03955,19,Female,Japan,Computer Science,1,2.97,2.6,74,6.3,9.9,5.7,2.2,4.3,Yes,Single,Middle,Poor,7.3,0.7,Gemini,Digital,9,1,1.3,100,81
3955,S03956,25,Female,France,Physics,3,3.77,2.6,89,7.3,7.5,3.3,0.0,0.4,Yes,Single,Low,Good,5.6,2.0,ChatGPT,Mixed,11,0,0.1,100,87
3956,S03957,28,Male,Bangladesh,Engineering,3,3.62,3.4,85,5.3,7.0,3.8,1.4,1.4,Yes,Single,Low,Good,5.8,0.4,Copilot,Mixed,25,3,3.6,100,100
3957,S03958,24,Female,Canada,Business,2,3.81,3.1,100,8.0,8.1,1.1,1.9,3.6,No,Single,Low,Average,4.6,1.4,Gemini,Handwritten,10,5,5.6,100,100
3958,S03959,26,Male,India,Biology,2,4.0,5.2,100,8.9,6.5,3.8,2.2,3.3,Yes,In a Relationship,Low,Average,3.2,0.6,ChatGPT,Mixed,21,2,3.0,100,100
3959,S03960,19,Male,Japan,Economics,2,4.0,3.8,91,7.0,5.9,4.4,2.8,5.6,No,Single,Middle,Good,4.7,0.7,Copilot,Mixed,22,5,2.2,100,100
